cod_municipio,ano,populacao,nome_municipio,sigla_uf
2109403,2003,11655.0,Primeira Cruz,MA
2109452,2003,18863.0,Raposa,MA
2109502,2003,21143.0,Riachão,MA
2109551,2003,6772.0,Ribamar Fiquene,MA
2109601,2003,34305.0,Rosário,MA
2109700,2003,5113.0,Sambaíba,MA
2109759,2003,5071.0,Santa Filomena do Maranhão,MA
2109809,2003,32223.0,Santa Helena,MA
2109908,2003,74294.0,Santa Inês,MA
2110005,2003,74965.0,Santa Luzia,MA
2110039,2003,19730.0,Santa Luzia do Paruá,MA
2110104,2003,28583.0,Santa Quitéria do Maranhão,MA
2110203,2003,23603.0,Santa Rita,MA
2110237,2003,9506.0,Santana do Maranhão,MA
2110278,2003,9658.0,Santo Amaro do Maranhão,MA
2110302,2003,14200.0,Santo Antônio dos Lopes,MA
2110401,2003,16869.0,São Benedito do Rio Preto,MA
2110500,2003,32984.0,São Bento,MA
2110609,2003,24109.0,São Bernardo,MA
2110658,2003,6881.0,São Domingos do Azeitão,MA
2110708,2003,34707.0,São Domingos do Maranhão,MA
2110807,2003,4805.0,São Félix de Balsas,MA
2110856,2003,7625.0,São Francisco do Brejão,MA
2110906,2003,12835.0,São Francisco do Maranhão,MA
2111003,2003,19937.0,São João Batista,MA
2111029,2003,14159.0,São João do Carú,MA
2111052,2003,10979.0,São João do Paraíso,MA
2111078,2003,15635.0,São João do Soter,MA
2111102,2003,23550.0,São João dos Patos,MA
2111201,2003,118725.0,São José de Ribamar,MA
2111250,2003,7542.0,São José dos Basílios,MA
2111300,2003,923526.0,São Luís,MA
2111409,2003,22028.0,São Luís Gonzaga do Maranhão,MA
2111508,2003,36266.0,São Mateus do Maranhão,MA
2111532,2003,11040.0,São Pedro da Água Branca,MA
2111573,2003,4153.0,São Pedro dos Crentes,MA
2111607,2003,15093.0,São Raimundo das Mangabeiras,MA
2111631,2003,6604.0,São Raimundo do Doca Bezerra,MA
2111672,2003,4468.0,São Roberto,MA
2111706,2003,19032.0,São Vicente Ferrer,MA
2111722,2003,8916.0,Satubinha,MA
2111748,2003,8196.0,Senador Alexandre Costa,MA
2111763,2003,19068.0,Senador La Rocque,MA
2111789,2003,6974.0,Serrano do Maranhão,MA
2111805,2003,15568.0,Sítio Novo,MA
2111904,2003,10417.0,Sucupira do Norte,MA
2111953,2003,4510.0,Sucupira do Riachão,MA
2112001,2003,6453.0,Tasso Fragoso,MA
2112100,2003,27461.0,Timbiras,MA
2112209,2003,136547.0,Timon,MA
2112233,2003,16597.0,Trizidela do Vale,MA
2112274,2003,5515.0,Tufilândia,MA
2112308,2003,36261.0,Tuntum,MA
2112407,2003,33084.0,Turiaçu,MA
2112456,2003,17446.0,Turilândia,MA
2112506,2003,42630.0,Tutóia,MA
2112605,2003,17374.0,Urbano Santos,MA
2112704,2003,35265.0,Vargem Grande,MA
2112803,2003,44913.0,Viana,MA
2112852,2003,7013.0,Vila Nova dos Martírios,MA
2112902,2003,31952.0,Vitória do Mearim,MA
2113009,2003,29531.0,Vitorino Freire,MA
2114007,2003,48565.0,Zé Doca,MA
2200053,2003,5416.0,Acauã,PI
2200103,2003,5290.0,Agricolândia,PI
2200202,2003,15209.0,Água Branca,PI
2200251,2003,6496.0,Alagoinha do Piauí,PI
2200277,2003,4782.0,Alegrete do Piauí,PI
2200301,2003,11884.0,Alto Longá,PI
2200400,2003,37304.0,Altos,PI
2200459,2003,4222.0,Alvorada do Gurguéia,PI
2200509,2003,16994.0,Amarante,PI
2200608,2003,6991.0,Angical do Piauí,PI
2200707,2003,7394.0,Anísio de Abreu,PI
2200806,2003,2720.0,Antônio Almeida,PI
2200905,2003,6083.0,Aroazes,PI
2201002,2003,4820.0,Arraial,PI
2201051,2003,7155.0,Assunção do Piauí,PI
2201101,2003,9959.0,Avelino Lopes,PI
2201150,2003,8275.0,Baixa Grande do Ribeiro,PI
2201176,2003,4021.0,Barra D'Alcântara,PI
2201200,2003,41730.0,Barras,PI
2201309,2003,3165.0,Barreiras do Piauí,PI
2201408,2003,7012.0,Barro Duro,PI
2201507,2003,25131.0,Batalha,PI
2201556,2003,2923.0,Bela Vista do Piauí,PI
2201572,2003,2455.0,Belém do Piauí,PI
2201606,2003,9611.0,Beneditinos,PI
2201705,2003,4951.0,Bertolínia,PI
2201739,2003,9171.0,Betânia do Piauí,PI
2201770,2003,5531.0,Boa Hora,PI
2201804,2003,4306.0,Bocaina,PI
2201903,2003,16436.0,Bom Jesus,PI
2201919,2003,4434.0,Bom Princípio do Piauí,PI
2201929,2003,4852.0,Bonfim do Piauí,PI
2201945,2003,5364.0,Boqueirão do Piauí,PI
2201960,2003,7136.0,Brasileira,PI
2201988,2003,4241.0,Brejo do Piauí,PI
2202000,2003,18506.0,Buriti dos Lopes,PI
2202026,2003,7626.0,Buriti dos Montes,PI
2202059,2003,8766.0,Cabeceiras do Piauí,PI
2202075,2003,2726.0,Cajazeiras do Piauí,PI
2202083,2003,6135.0,Cajueiro da Praia,PI
2202091,2003,5492.0,Caldeirão Grande do Piauí,PI
2202109,2003,4909.0,Campinas do Piauí,PI
2202117,2003,4557.0,Campo Alegre do Fidalgo,PI
2202133,2003,5138.0,Campo Grande do Piauí,PI
2202174,2003,6030.0,Campo Largo do Piauí,PI
2202208,2003,42425.0,Campo Maior,PI
2202251,2003,4130.0,Canavieira,PI
2202307,2003,18490.0,Canto do Buriti,PI
2202406,2003,9997.0,Capitão de Campos,PI
2202455,2003,3045.0,Capitão Gervásio Oliveira,PI
2202505,2003,8964.0,Caracol,PI
2202539,2003,5113.0,Caraúbas do Piauí,PI
2202554,2003,4093.0,Caridade do Piauí,PI
2202604,2003,18466.0,Castelo do Piauí,PI
2202653,2003,4544.0,Caxingó,PI
2202703,2003,24580.0,Cocal,PI
2202711,2003,4214.0,Cocal de Telha,PI
2202729,2003,5439.0,Cocal dos Alves,PI
2202737,2003,3398.0,Coivaras,PI
2202752,2003,5268.0,Colônia do Gurguéia,PI
2202778,2003,7349.0,Colônia do Piauí,PI
2202802,2003,5183.0,Conceição do Canindé,PI
2202851,2003,4470.0,Coronel José Dias,PI
2202901,2003,23914.0,Corrente,PI
2203008,2003,6656.0,Cristalândia do Piauí,PI
2203107,2003,9567.0,Cristino Castro,PI
2203206,2003,9973.0,Curimatá,PI
2203230,2003,4345.0,Currais,PI
2203255,2003,3878.0,Curralinhos,PI
2203271,2003,4075.0,Curral Novo do Piauí,PI
2203305,2003,13105.0,Demerval Lobão,PI
2203354,2003,6054.0,Dirceu Arcoverde,PI
2203404,2003,6230.0,Dom Expedito Lopes,PI
2203420,2003,4287.0,Domingos Mourão,PI
2203453,2003,9336.0,Dom Inocêncio,PI
2203503,2003,14986.0,Elesbão Veloso,PI
2203602,2003,4072.0,Eliseu Martins,PI
2203701,2003,34850.0,Esperantina,PI
2203750,2003,4637.0,Fartura do Piauí,PI
2203800,2003,4225.0,Flores do Piauí,PI
2203859,2003,2445.0,Floresta do Piauí,PI
2203909,2003,55545.0,Floriano,PI
2204006,2003,5236.0,Francinópolis,PI
2204105,2003,5300.0,Francisco Ayres,PI
2204154,2003,2405.0,Francisco Macedo,PI
2204204,2003,7041.0,Francisco Santos,PI
2204303,2003,10220.0,Fronteiras,PI
2204352,2003,4954.0,Geminiano,PI
2204402,2003,10623.0,Gilbués,PI
2204501,2003,10574.0,Guadalupe,PI
2204550,2003,4356.0,Guaribas,PI
2204600,2003,3725.0,Hugo Napoleão,PI
2204659,2003,8209.0,Ilha Grande,PI
2204709,2003,14812.0,Inhuma,PI
2204808,2003,8706.0,Ipiranga do Piauí,PI
2204907,2003,7664.0,Isaías Coelho,PI
2205003,2003,10277.0,Itainópolis,PI
2205102,2003,10143.0,Itaueira,PI
2205151,2003,5708.0,Jacobina do Piauí,PI
2205201,2003,16446.0,Jaicós,PI
2205250,2003,3959.0,Jardim do Mulato,PI
2205276,2003,4423.0,Jatobá do Piauí,PI
2205300,2003,4648.0,Jerumenha,PI
2205359,2003,3090.0,João Costa,PI
2205409,2003,13169.0,Joaquim Pires,PI
2205458,2003,4434.0,Joca Marques,PI
2205508,2003,33908.0,José de Freitas,PI
2205516,2003,4486.0,Juazeiro do Piauí,PI
2205524,2003,5070.0,Júlio Borges,PI
2205532,2003,4091.0,Jurema,PI
2205540,2003,2261.0,Lagoinha do Piauí,PI
2205557,2003,7289.0,Lagoa Alegre,PI
2205565,2003,4716.0,Lagoa do Barro do Piauí,PI
2205573,2003,5974.0,Lagoa de São Francisco,PI
2205581,2003,3704.0,Lagoa do Piauí,PI
2205599,2003,4329.0,Lagoa do Sítio,PI
2205607,2003,5612.0,Landri Sales,PI
2205706,2003,24847.0,Luís Correia,PI
2205805,2003,23561.0,Luzilândia,PI
2205854,2003,7077.0,Madeiro,PI
2205904,2003,5085.0,Manoel Emídio,PI
2205953,2003,6604.0,Marcolândia,PI
2206001,2003,4370.0,Marcos Parente,PI
2206050,2003,6191.0,Massapê do Piauí,PI
2206100,2003,10103.0,Matias Olímpio,PI
2206209,2003,30517.0,Miguel Alves,PI
2206308,2003,1406.0,Miguel Leão,PI
2206357,2003,7393.0,Milton Brandão,PI
2206407,2003,10542.0,Monsenhor Gil,PI
2206506,2003,6914.0,Monsenhor Hipólito,PI
2206605,2003,10472.0,Monte Alegre do Piauí,PI
2206654,2003,4547.0,Morro Cabeça no Tempo,PI
2206670,2003,6448.0,Morro do Chapéu do Piauí,PI
2206696,2003,6411.0,Murici dos Portelas,PI
2206704,2003,7797.0,Nazaré do Piauí,PI
2206753,2003,3922.0,Nossa Senhora de Nazaré,PI
2206803,2003,7564.0,Nossa Senhora dos Remédios,PI
2206902,2003,6773.0,Novo Oriente do Piauí,PI
2206951,2003,3139.0,Novo Santo Antônio,PI
2207009,2003,34538.0,Oeiras,PI
2207108,2003,2181.0,Olho D'Água do Piauí,PI
2207207,2003,7343.0,Padre Marcos,PI
2207306,2003,4144.0,Paes Landim,PI
2207355,2003,2759.0,Pajeú do Piauí,PI
2207405,2003,5431.0,Palmeira do Piauí,PI
2207504,2003,12435.0,Palmeirais,PI
2207553,2003,4404.0,Paquetá,PI
2207603,2003,9569.0,Parnaguá,PI
2207702,2003,137030.0,Parnaíba,PI
2207751,2003,4177.0,Passagem Franca do Piauí,PI
2207777,2003,5707.0,Patos do Piauí,PI
2207793,2003,3090.0,Pau D'Arco do Piauí,PI
2207801,2003,17108.0,Paulistana,PI
2207850,2003,3919.0,Pavussu,PI
2207900,2003,36776.0,Pedro II,PI
2207934,2003,2157.0,Pedro Laurentino,PI
2207959,2003,4303.0,Nova Santa Rita,PI
2208007,2003,71254.0,Picos,PI
2208106,2003,11805.0,Pimenteiras,PI
2208205,2003,16622.0,Pio IX,PI
2208304,2003,25968.0,Piracuruca,PI
2208403,2003,61045.0,Piripiri,PI
2208502,2003,10899.0,Porto,PI
2208551,2003,2480.0,Porto Alegre do Piauí,PI
2208601,2003,3242.0,Prata do Piauí,PI
2208650,2003,8598.0,Queimada Nova,PI
2208700,2003,8058.0,Redenção do Gurguéia,PI
2208809,2003,17786.0,Regeneração,PI
2208858,2003,4405.0,Riacho Frio,PI
2208874,2003,3946.0,Ribeira do Piauí,PI
2208908,2003,5716.0,Ribeiro Gonçalves,PI
2209005,2003,6282.0,Rio Grande do Piauí,PI
2209104,2003,5719.0,Santa Cruz do Piauí,PI
2209153,2003,3411.0,Santa Cruz dos Milagres,PI
2209203,2003,6159.0,Santa Filomena,PI
2209302,2003,4879.0,Santa Luz,PI
2209351,2003,4756.0,Santana do Piauí,PI
2209377,2003,5343.0,Santa Rosa do Piauí,PI
2209401,2003,5179.0,Santo Antônio de Lisboa,PI
2209450,2003,1953.0,Santo Antônio dos Milagres,PI
2209500,2003,3493.0,Santo Inácio do Piauí,PI
2209559,2003,4308.0,São Braz do Piauí,PI
2209609,2003,3270.0,São Félix do Piauí,PI
2209658,2003,3889.0,São Francisco de Assis do Piauí,PI
2209708,2003,6258.0,São Francisco do Piauí,PI
2209757,2003,2361.0,São Gonçalo do Gurguéia,PI
2209807,2003,4457.0,São Gonçalo do Piauí,PI
2209856,2003,4182.0,São João da Canabrava,PI
2209872,2003,5025.0,São João da Fronteira,PI
2209906,2003,6486.0,São João da Serra,PI
2209955,2003,4420.0,São João da Varjota,PI
2209971,2003,6271.0,São João do Arraial,PI
2210003,2003,18211.0,São João do Piauí,PI
2210052,2003,5151.0,São José do Divino,PI
2210102,2003,3805.0,São José do Peixe,PI
2210201,2003,6762.0,São José do Piauí,PI
2210300,2003,5842.0,São Julião,PI
2210359,2003,4348.0,São Lourenço do Piauí,PI
2210375,2003,2511.0,São Luis do Piauí,PI
2210383,2003,2044.0,São Miguel da Baixa Grande,PI
2210391,2003,2940.0,São Miguel do Fidalgo,PI
2210409,2003,18867.0,São Miguel do Tapuio,PI
2210508,2003,12815.0,São Pedro do Piauí,PI
2210607,2003,27924.0,São Raimundo Nonato,PI
2210623,2003,4694.0,Sebastião Barros,PI
2210631,2003,3863.0,Sebastião Leal,PI
2210656,2003,9174.0,Sigefredo Pacheco,PI
2210706,2003,13660.0,Simões,PI
2210805,2003,11154.0,Simplício Mendes,PI
2210904,2003,4563.0,Socorro do Piauí,PI
2210938,2003,5307.0,Sussuapara,PI
2210953,2003,2337.0,Tamboril do Piauí,PI
2210979,2003,2465.0,Tanque do Piauí,PI
2211001,2003,751464.0,Teresina,PI
2211100,2003,40891.0,União,PI
2211209,2003,17547.0,Uruçuí,PI
2211308,2003,20473.0,Valença do Piauí,PI
2211357,2003,5535.0,Várzea Branca,PI
2211407,2003,4490.0,Várzea Grande,PI
2211506,2003,2944.0,Vera Mendes,PI
2211605,2003,2929.0,Vila Nova do Piauí,PI
2211704,2003,4077.0,Wall Ferraz,PI
2300101,2003,8538.0,Abaiara,CE
2300150,2003,13770.0,Acarape,CE
2300200,2003,50035.0,Acaraú,CE
2300309,2003,46483.0,Acopiara,CE
2300408,2003,14832.0,Aiuaba,CE
2300507,2003,9838.0,Alcântaras,CE
2300606,2003,5958.0,Altaneira,CE
2300705,2003,15944.0,Alto Santo,CE
2300754,2003,34542.0,Amontada,CE
2300804,2003,6947.0,Antonina do Norte,CE
2300903,2003,13472.0,Apuiarés,CE
2301000,2003,64832.0,Aquiraz,CE
2301109,2003,64307.0,Aracati,CE
2301208,2003,24543.0,Aracoiaba,CE
2301257,2003,10220.0,Ararendá,CE
2301307,2003,20283.0,Araripe,CE
2301406,2003,13926.0,Aratuba,CE
2301505,2003,7585.0,Arneiroz,CE
2301604,2003,21274.0,Assaré,CE
2301703,2003,25428.0,Aurora,CE
2301802,2003,5820.0,Baixio,CE
2301851,2003,16730.0,Banabuiú,CE
2301901,2003,49681.0,Barbalha,CE
2301950,2003,17722.0,Barreira,CE
2302008,2003,20202.0,Barro,CE
2302057,2003,14227.0,Barroquinha,CE
2302107,2003,30570.0,Baturité,CE
2302206,2003,44050.0,Beberibe,CE
2302305,2003,29095.0,Bela Cruz,CE
2302404,2003,51042.0,Boa Viagem,CE
2302503,2003,39951.0,Brejo Santo,CE
2302602,2003,56807.0,Camocim,CE
2302701,2003,26270.0,Campos Sales,CE
2302800,2003,71996.0,Canindé,CE
2302909,2003,15217.0,Capistrano,CE
2303006,2003,16581.0,Caridade,CE
2303105,2003,18885.0,Cariré,CE
2303204,2003,27093.0,Caririaçu,CE
2303303,2003,18713.0,Cariús,CE
2303402,2003,15724.0,Carnaubal,CE
2303501,2003,60099.0,Cascavel,CE
2303600,2003,16660.0,Catarina,CE
2303659,2003,9414.0,Catunda,CE
2303709,2003,276781.0,Caucaia,CE
2303808,2003,24411.0,Cedro,CE
2303907,2003,12657.0,Chaval,CE
2303931,2003,12379.0,Choró,CE
2303956,2003,19697.0,Chorozinho,CE
2304004,2003,20725.0,Coreaú,CE
2304103,2003,72206.0,Crateús,CE
2304202,2003,108998.0,Crato,CE
2304236,2003,16428.0,Croatá,CE
2304251,2003,21500.0,Cruz,CE
2304269,2003,8504.0,Deputado Irapuan Pinheiro,CE
2304277,2003,6260.0,Ereré,CE
2304285,2003,34916.0,Eusébio,CE
2304301,2003,21144.0,Farias Brito,CE
2304350,2003,18179.0,Forquilha,CE
2304400,2003,2256233.0,Fortaleza,CE
2304459,2003,12817.0,Fortim,CE
2304509,2003,12488.0,Frecheirinha,CE
2304608,2003,4651.0,General Sampaio,CE
2304657,2003,14951.0,Graça,CE
2304707,2003,50635.0,Granja,CE
2304806,2003,5465.0,Granjeiro,CE
2304905,2003,8945.0,Groaíras,CE
2304954,2003,20599.0,Guaiúba,CE
2305001,2003,36493.0,Guaraciaba do Norte,CE
2305100,2003,5844.0,Guaramiranga,CE
2305209,2003,17621.0,Hidrolândia,CE
2305233,2003,38567.0,Horizonte,CE
2305266,2003,12964.0,Ibaretama,CE
2305308,2003,22812.0,Ibiapina,CE
2305332,2003,9693.0,Ibicuitinga,CE
2305357,2003,16789.0,Icapuí,CE
2305407,2003,63154.0,Icó,CE
2305506,2003,88685.0,Iguatu,CE
2305605,2003,25641.0,Independência,CE
2305654,2003,11370.0,Ipaporanga,CE
2305704,2003,11618.0,Ipaumirim,CE
2305803,2003,40122.0,Ipu,CE
2305902,2003,39180.0,Ipueiras,CE
2306009,2003,12890.0,Iracema,CE
2306108,2003,20301.0,Irauçuba,CE
2306207,2003,6849.0,Itaiçaba,CE
2306256,2003,31186.0,Itaitinga,CE
2306306,2003,43387.0,Itapajé,CE
2306405,2003,99639.0,Itapipoca,CE
2306504,2003,17135.0,Itapiúna,CE
2306553,2003,31825.0,Itarema,CE
2306603,2003,16061.0,Itatira,CE
2306702,2003,18161.0,Jaguaretama,CE
2306801,2003,9042.0,Jaguaribara,CE
2306900,2003,35860.0,Jaguaribe,CE
2307007,2003,30911.0,Jaguaruana,CE
2307106,2003,27169.0,Jardim,CE
2307205,2003,7389.0,Jati,CE
2307254,2003,13994.0,Jijoca de Jericoacoara,CE
2307304,2003,224014.0,Juazeiro do Norte,CE
2307403,2003,23104.0,Jucás,CE
2307502,2003,31342.0,Lavras da Mangabeira,CE
2307601,2003,52060.0,Limoeiro do Norte,CE
2307635,2003,15543.0,Madalena,CE
2307650,2003,186688.0,Maracanaú,CE
2307700,2003,93196.0,Maranguape,CE
2307809,2003,20342.0,Marco,CE
2307908,2003,9266.0,Martinópole,CE
2308005,2003,31387.0,Massapê,CE
2308104,2003,41829.0,Mauriti,CE
2308203,2003,11614.0,Meruoca,CE
2308302,2003,29999.0,Milagres,CE
2308351,2003,13559.0,Milhã,CE
2308377,2003,11838.0,Miraíma,CE
2308401,2003,33620.0,Missão Velha,CE
2308500,2003,41333.0,Mombaça,CE
2308609,2003,16596.0,Monsenhor Tabosa,CE
2308708,2003,66091.0,Morada Nova,CE
2308807,2003,7284.0,Moraújo,CE
2308906,2003,18976.0,Morrinhos,CE
2309003,2003,14384.0,Mucambo,CE
2309102,2003,9222.0,Mulungu,CE
2309201,2003,12300.0,Nova Olinda,CE
2309300,2003,29604.0,Nova Russas,CE
2309409,2003,25863.0,Novo Oriente,CE
2309458,2003,22125.0,Ocara,CE
2309508,2003,22026.0,Orós,CE
2309607,2003,47850.0,Pacajus,CE
2309706,2003,56124.0,Pacatuba,CE
2309805,2003,11184.0,Pacoti,CE
2309904,2003,5852.0,Pacujá,CE
2310001,2003,8234.0,Palhano,CE
2310100,2003,9743.0,Palmácia,CE
2310209,2003,29574.0,Paracuru,CE
2310258,2003,27209.0,Paraipaba,CE
2310308,2003,32987.0,Parambu,CE
2310407,2003,11131.0,Paramoti,CE
2310506,2003,41340.0,Pedra Branca,CE
2310605,2003,7196.0,Penaforte,CE
2310704,2003,32707.0,Pentecoste,CE
2310803,2003,15358.0,Pereiro,CE
2310852,2003,16026.0,Pindoretama,CE
2310902,2003,13141.0,Piquet Carneiro,CE
2310951,2003,8388.0,Pires Ferreira,CE
2311009,2003,11946.0,Poranga,CE
2311108,2003,15852.0,Porteiras,CE
2311207,2003,9443.0,Potengi,CE
2311231,2003,5763.0,Potiretama,CE
2311264,2003,18861.0,Quiterianópolis,CE
2311306,2003,72181.0,Quixadá,CE
2311355,2003,15570.0,Quixelô,CE
2311405,2003,59186.0,Quixeramobim,CE
2311504,2003,17805.0,Quixeré,CE
2311603,2003,25682.0,Redenção,CE
2311702,2003,22431.0,Reriutaba,CE
2311801,2003,60633.0,Russas,CE
2311900,2003,16462.0,Saboeiro,CE
2311959,2003,14319.0,Salitre,CE
2312007,2003,27354.0,Santana do Acaraú,CE
2312106,2003,17292.0,Santana do Cariri,CE
2312205,2003,42961.0,Santa Quitéria,CE
2312304,2003,40878.0,São Benedito,CE
2312403,2003,37556.0,São Gonçalo do Amarante,CE
2312502,2003,8845.0,São João do Jaguaribe,CE
2312601,2003,11771.0,São Luís do Curu,CE
2312700,2003,27243.0,Senador Pompeu,CE
2312809,2003,5737.0,Senador Sá,CE
2312908,2003,163836.0,Sobral,CE
2313005,2003,17183.0,Solonópole,CE
2313104,2003,27712.0,Tabuleiro do Norte,CE
2313203,2003,25885.0,Tamboril,CE
2313252,2003,8936.0,Tarrafas,CE
2313302,2003,52136.0,Tauá,CE
2313351,2003,14047.0,Tejuçuoca,CE
2313401,2003,62402.0,Tianguá,CE
2313500,2003,47048.0,Trairi,CE
2313559,2003,11985.0,Tururu,CE
2313609,2003,28241.0,Ubajara,CE
2313708,2003,7293.0,Umari,CE
2313757,2003,17963.0,Umirim,CE
2313807,2003,17345.0,Uruburetama,CE
2313906,2003,11867.0,Uruoca,CE
2313955,2003,17557.0,Varjota,CE
2314003,2003,35926.0,Várzea Alegre,CE
2314102,2003,46832.0,Viçosa do Ceará,CE
2400109,2003,11245.0,Acari,RN
2400208,2003,49233.0,Açu,RN
2400307,2003,10908.0,Afonso Bezerra,RN
2400406,2003,2792.0,Água Nova,RN
2400505,2003,13523.0,Alexandria,RN
2400604,2003,5040.0,Almino Afonso,RN
2400703,2003,9885.0,Alto do Rodrigues,RN
2400802,2003,11608.0,Angicos,RN
2400901,2003,6508.0,Antônio Martins,RN
2401008,2003,35098.0,Apodi,RN
2401107,2003,22935.0,Areia Branca,RN
2401206,2003,11379.0,Arês,RN
2401305,2003,9059.0,Campo Grande,RN
2401404,2003,8005.0,Baía Formosa,RN
2401453,2003,19985.0,Baraúna,RN
2401503,2003,4093.0,Barcelona,RN
2401602,2003,4785.0,Bento Fernandes,RN
2401651,2003,2775.0,Bodó,RN
2401701,2003,9043.0,Bom Jesus,RN
2401800,2003,11021.0,Brejinho,RN
2401859,2003,5865.0,Caiçara do Norte,RN
2401909,2003,2944.0,Caiçara do Rio do Vento,RN
2402006,2003,58962.0,Caicó,RN
2402105,2003,9155.0,Campo Redondo,RN
2402204,2003,28272.0,Canguaretama,RN
2402303,2003,18367.0,Caraúbas,RN
2402402,2003,6873.0,Carnaúba dos Dantas,RN
2402501,2003,8393.0,Carnaubais,RN
2402600,2003,65587.0,Ceará-Mirim,RN
2402709,2003,10935.0,Cerro Corá,RN
2402808,2003,5255.0,Coronel Ezequiel,RN
2402907,2003,4696.0,Coronel João Pessoa,RN
2403004,2003,8219.0,Cruzeta,RN
2403103,2003,40965.0,Currais Novos,RN
2403202,2003,6584.0,Doutor Severiano,RN
2403251,2003,143598.0,Parnamirim,RN
2403301,2003,4822.0,Encanto,RN
2403400,2003,5717.0,Equador,RN
2403509,2003,10898.0,Espírito Santo,RN
2403608,2003,20999.0,Extremoz,RN
2403707,2003,5378.0,Felipe Guerra,RN
2403756,2003,2606.0,Fernando Pedroza,RN
2403806,2003,8958.0,Florânia,RN
2403905,2003,2945.0,Francisco Dantas,RN
2404002,2003,4561.0,Frutuoso Gomes,RN
2404101,2003,1922.0,Galinhos,RN
2404200,2003,17712.0,Goianinha,RN
2404309,2003,12180.0,Governador Dix-Sept Rosado,RN
2404408,2003,8546.0,Grossos,RN
2404507,2003,8786.0,Guamaré,RN
2404606,2003,10601.0,Ielmo Marinho,RN
2404705,2003,12128.0,Ipanguaçu,RN
2404804,2003,1964.0,Ipueira,RN
2404853,2003,6708.0,Itajá,RN
2404903,2003,5385.0,Itaú,RN
2405009,2003,7929.0,Jaçanã,RN
2405108,2003,6333.0,Jandaíra,RN
2405207,2003,5478.0,Janduís,RN
2405306,2003,8004.0,Januário Cicco,RN
2405405,2003,6407.0,Japi,RN
2405504,2003,2741.0,Jardim de Angicos,RN
2405603,2003,12622.0,Jardim de Piranhas,RN
2405702,2003,12103.0,Jardim do Seridó,RN
2405801,2003,30294.0,João Câmara,RN
2405900,2003,2578.0,João Dias,RN
2406007,2003,6024.0,José da Penha,RN
2406106,2003,18131.0,Jucurutu,RN
2406155,2003,3198.0,Jundiá,RN
2406205,2003,5801.0,Lagoa d'Anta,RN
2406304,2003,6810.0,Lagoa de Pedras,RN
2406403,2003,2861.0,Lagoa de Velhos,RN
2406502,2003,12450.0,Lagoa Nova,RN
2406601,2003,7017.0,Lagoa Salgada,RN
2406700,2003,9618.0,Lajes,RN
2406809,2003,4552.0,Lajes Pintadas,RN
2406908,2003,3295.0,Lucrécia,RN
2407005,2003,9329.0,Luís Gomes,RN
2407104,2003,58405.0,Macaíba,RN
2407203,2003,25612.0,Macau,RN
2407252,2003,3009.0,Major Sales,RN
2407302,2003,8237.0,Marcelino Vieira,RN
2407401,2003,7652.0,Martins,RN
2407500,2003,8628.0,Maxaranguape,RN
2407609,2003,3812.0,Messias Targino,RN
2407708,2003,12664.0,Montanhas,RN
2407807,2003,19799.0,Monte Alegre,RN
2407906,2003,2473.0,Monte das Gameleiras,RN
2408003,2003,220487.0,Mossoró,RN
2408102,2003,744794.0,Natal,RN
2408201,2003,20613.0,Nísia Floresta,RN
2408300,2003,34999.0,Nova Cruz,RN
2408409,2003,4426.0,Olho d'Água do Borges,RN
2408508,2003,4705.0,Ouro Branco,RN
2408607,2003,3671.0,Paraná,RN
2408706,2003,4118.0,Paraú,RN
2408805,2003,4431.0,Parazinho,RN
2408904,2003,19856.0,Parelhas,RN
